SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT
m2582580651	PYRIDOXSYN-PWY	pyridoxal 5-phosphate biosynthesis I	8	3	3
m2582580652	PWY-5941	glycogen degradation II	6	1	2
m2582580652	PWY-5785	"di-trans,poly-cis-undecaprenyl phosphate biosynthesis"	2	1	1
m2582580652	PWY0-1021	L-alanine biosynthesis III	1	1	3
m2582580652	PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis	10	4	3
m2582580652	PWY-6737	starch degradation V	4	1	2
m2582580652	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	8	6	6
m2582580652	GLUTAMATE-DEG1-PWY	L-glutamate degradation I	1	1	1
m2582580652	GLUTAMINDEG-PWY	L-glutamine degradation I	1	1	1
m2582580652	P21-PWY	pentose phosphate pathway (partial)	3	3	2
m2582580652	PWY-7586	"beta-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation"	3	2	3
m2582580652	PWY-7176	UTP and CTP de novo biosynthesis	3	2	2
m2582580652	PWY-5659	GDP-mannose biosynthesis	4	3	4
m2582580652	PPGPPMET-PWY	ppGpp biosynthesis	6	3	3
m2582580652	PWY-7205	CMP phosphorylation	2	1	1
m2582580652	PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	9	4	2
m2582580652	PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	7	3	2
m2582580652	PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	7	3	3
m2582580652	TRNA-CHARGING-PWY	tRNA charging	21	19	19
m2582580652	PWY-6308	L-cysteine biosynthesis II (tRNA-dependent)	3	1	1
m2582580652	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	2	1	3
m2582580652	PWY-7219	adenosine ribonucleotides de novo biosynthesis	4	1	1
m2582580652	PWY490-4	L-asparagine biosynthesis III (tRNA-dependent)	3	2	3
m2582580652	PWY-2781	cis-zeatin biosynthesis	5	1	1
m2582580652	GLYSYN-PWY	glycine biosynthesis I	1	1	1
m2582580652	MANNCAT-PWY	D-mannose degradation	1	1	2
m2582580652	PWY-6700	queuosine biosynthesis	4	2	2
m2582580652	PWY-7238	sucrose biosynthesis II	8	3	4
m2582580652	THIOREDOX-PWY	thioredoxin pathway	2	1	3
m2582580652	PWY-7344	UDP-D-galactose biosynthesis	1	1	1
m2582580653	PWY66-366	flavin biosynthesis IV (mammalian)	2	2	1
m2582580653	PWY66-428	L-threonine degradation V	2	1	2
m2582580653	PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	6	2	1
m2582580653	PWY-5382	"hydrogen oxidation II (aerobic, NAD)"	1	1	1
m2582580653	PWY-6758	hydrogen production II	1	1	1
m2582580653	PWY-702	L-methionine biosynthesis II	6	3	4
m2582580653	SALVADEHYPOX-PWY	adenosine nucleotides degradation II	5	4	5
m2582580653	PWY-6703	preQ0 biosynthesis	4	1	1
m2582580653	PWY-5964	guanylyl molybdenum cofactor biosynthesis	1	1	1
m2582580653	PWY-5695	urate biosynthesis/inosine 5-phosphate degradation	4	3	5
m2582580653	PWY-5122	geranyl diphosphate biosynthesis	1	1	1
m2582580653	PWY-5123	"trans, trans-farnesyl diphosphate biosynthesis"	3	2	1
m2582580653	PWY-6936	seleno-amino acid biosynthesis	5	3	4
m2582580653	PWY-5132	humulone biosynthesis	4	2	1
m2582580653	NAGLIPASYN-PWY	lipid IVA biosynthesis	6	3	3
m2582580653	PWY-5704	urea degradation II	1	1	1
m2582580653	PWY-6902	chitin degradation II	5	2	1
m2582580653	PWY3DJ-35471	L-ascorbate biosynthesis IV	6	1	1
m2582580653	GLUTAMATE-DEG1-PWY	L-glutamate degradation I	1	1	1
m2582580653	PWY-901	methylglyoxal degradation II	2	1	1
m2582580653	PWY-7221	guanosine ribonucleotides de novo biosynthesis	4	2	3
m2582580653	PWY-5028	L-histidine degradation II	5	3	4
m2582580653	PWY-6654	phosphopantothenate biosynthesis III	4	2	2
m2582580653	PWY-3941	beta-alanine biosynthesis II	6	2	2
m2582580653	PWY-6499	D-glucarate degradation II	3	1	1
m2582580653	PWY-7574	propanoyl-CoA degradation II	5	2	2
m2582580653	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	4	1	1
m2582580653	TRNA-CHARGING-PWY	tRNA charging	21	13	12
m2582580653	PWY0-901	L-selenocysteine biosynthesis I (bacteria)	3	1	1
m2582580653	PWY-5350	thiosulfate disproportionation III (rhodanese)	1	1	1
m2582580653	GLNSYN-PWY	L-glutamine biosynthesis I	1	1	3
m2582580653	PWY-5041	S-adenosyl-L-methionine cycle II	4	3	5
m2582580653	PWY-6848	rutin degradation	3	1	1
m2582580653	PWY-6303	methyl indole-3-acetate interconversion	2	1	1
m2582580653	METHIONINE-DEG1-PWY	L-methionine degradation I (to L-homocysteine)	3	2	3
m2582580653	PWY-6124	inosine-5-phosphate biosynthesis II	5	1	1
m2582580653	SERSYN-PWY	L-serine biosynthesis	3	1	1
m2582580653	VALDEG-PWY	L-valine degradation I	8	4	4
m2582580653	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	2	1	1
m2582580653	PWY0-662	PRPP biosynthesis I	1	1	1
m2582580653	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	2	2
m2582580653	PWY-6700	queuosine biosynthesis	4	1	1
m2582580653	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	2	2
m2582580653	PWY-4621	arsenate detoxification II (glutaredoxin)	2	1	1
m2582580653	PWY-66	GDP-L-fucose biosynthesis I (from GDP-D-mannose)	2	1	1
m2582580653	PWY-7346	UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)	1	1	1
m2582580653	MENAQUINONESYN-PWY	menaquinol-8 biosynthesis	1	1	2
m2582580653	FASYN-ELONG-PWY	fatty acid elongation -- saturated	5	1	4
m2582580653	GLUTSYN-PWY	L-glutamate biosynthesis I	1	1	2
m2582580653	PWY-5837	"1,4-dihydroxy-2-naphthoate biosynthesis"	7	1	1
m2582580653	GLUTAMINEFUM-PWY	L-glutamine degradation II	1	1	2
m2582580653	PWY-723	alkylnitronates degradation	2	1	1
m2582580653	PWY-7185	UTP and CTP dephosphorylation I	5	2	1
m2582580653	ORN-AMINOPENTANOATE-CAT-PWY	L-ornithine degradation I (L-proline biosynthesis)	1	1	2
m2582580653	PWY-5084	2-oxoglutarate decarboxylation to succinyl-CoA	3	3	3
m2582580653	CRNFORCAT-PWY	creatinine degradation I	4	1	1
m2582580653	PWY-5493	reductive monocarboxylic acid cycle	2	1	4
m2582580653	PWY-6759	hydrogen production III	1	1	1
m2582580653	PWY-2301	myo-inositol biosynthesis	2	1	1
m2582580653	PWY-6785	hydrogen production VIII	1	1	1
m2582580653	PWY-7663	gondoate biosynthesis (anaerobic)	4	1	3
m2582580653	KDOSYN-PWY	Kdo transfer to lipid IVA I	2	1	1
m2582580653	PWY0-1264	biotin-carboxyl carrier protein assembly	4	1	1
m2582580653	PWY0-1313	acetate conversion to acetyl-CoA	1	1	1
m2582580653	BETA-ALA-DEGRADATION-I-PWY	beta-alanine degradation I	2	2	3
m2582580653	HEMESYN2-PWY	heme biosynthesis II (anaerobic)	4	3	3
m2582580653	PWY-1781	beta-alanine degradation II	2	2	2
m2582580653	P283-PWY	hydrogen oxidation I (aerobic)	1	1	2
m2582580653	PWY-6932	selenate reduction	5	1	2
m2582580653	KDO-LIPASYN-PWY	(Kdo)2-lipid A biosynthesis I	2	1	2
m2582580653	PPGPPMET-PWY	ppGpp biosynthesis	6	2	1
m2582580653	PWY-7112	4-hydroxy-2-nonenal detoxification	4	2	7
m2582580653	PWY0-501	lipoate biosynthesis and incorporation I	2	1	1
m2582580653	PWY-7219	adenosine ribonucleotides de novo biosynthesis	4	1	5
m2582580653	PWY-5381	pyridine nucleotide cycling (plants)	11	4	3
m2582580653	PWY-4061	glutathione-mediated detoxification I	5	2	7
m2582580653	PWY-5340	sulfate activation for sulfonation	2	2	3
m2582580653	PWY-5168	ferulate and sinapate biosynthesis	4	1	1
m2582580653	NADPHOS-DEPHOS-PWY-1	NAD phosphorylation and transhydrogenation	2	1	2
m2582580653	PWY-7181	pyrimidine deoxyribonucleosides degradation	3	1	2
m2582580653	NADPHOS-DEPHOS-PWY	NAD phosphorylation and dephosphorylation	3	2	4
m2582580653	PWY-5083	NAD/NADH phosphorylation and dephosphorylation	6	2	4
m2582580653	PWY-7238	sucrose biosynthesis II	8	3	4
m2582580653	PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	1	1	2
m2582580653	PWY-6268	adenosylcobalamin salvage from cobalamin	1	1	1
m2582580653	PWY-6614	tetrahydrofolate biosynthesis	3	2	2
m2582580653	MANNCAT-PWY	D-mannose degradation	1	1	2
m2582580653	PWY-7301	dTDP-4-O-demethyl-beta-L-noviose biosynthesis	5	3	4
m2582580653	PWY-6756	S-methyl-5-thioadenosine degradation II	1	1	1
m2582580653	DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	4	3	4
m2582580653	PWY0-1479	tRNA processing	10	6	3
m2582580653	PWY-2161	folate polyglutamylation	5	3	1
m2582580653	PWY-7242	D-fructuronate degradation	4	1	2
m2582580653	PWY-6737	starch degradation V	4	2	2
m2582580653	PWY-6000	gamma-linolenate biosynthesis II (animals)	2	1	11
m2582580653	PWY-6611	adenine and adenosine salvage V	3	1	2
m2582580653	GLUCONSUPER-PWY	D-gluconate degradation	1	1	2
m2582580653	ALANINE-VALINESYN-PWY	L-alanine biosynthesis I	3	2	2
m2582580653	PWY0-1261	anhydromuropeptides recycling	10	4	5
m2582580653	PWY-5143	long-chain fatty acid activation	1	1	11
m2582580653	UDPNAGSYN-PWY	UDP-N-acetyl-D-glucosamine biosynthesis I	5	3	7
m2582580653	PWY-6536	4-aminobutanoate degradation III	2	1	2
m2582580653	LEU-DEG2-PWY	L-leucine degradation I	6	3	4
m2582580653	P221-PWY	octane oxidation	5	2	12
m2582580653	PWY-5392	reductive TCA cycle II	12	5	11
m2582580653	PWY0-1576	hydrogen to fumarate electron transfer	2	2	7
m2582580653	PWY-5989	stearate biosynthesis II (bacteria and plants)	6	2	15
m2582580653	PWY0-43	conversion of succinate to propanoate	3	2	3
m2582580653	PWY-1341	phenylacetate degradation II (anaerobic)	4	2	2
m2582580653	PWY-6164	3-dehydroquinate biosynthesis I	2	1	1
m2582580653	FAO-PWY	fatty acid beta-oxidation I	7	2	18
m2582580653	XYLCAT-PWY	xylose degradation I	2	2	2
m2582580653	PWY-5	canavanine biosynthesis	4	1	1
m2582580653	LCYSDEG-PWY	L-cysteine degradation II	3	1	1
m2582580653	TRPSYN-PWY	L-tryptophan biosynthesis	6	3	3
m2582580653	PWY-5364	sulfur reduction II (via polysulfide)	2	1	1
m2582580653	SAM-PWY	S-adenosyl-L-methionine biosynthesis	1	1	2
m2582580653	HOMOSER-THRESYN-PWY	L-threonine biosynthesis	2	1	1
m2582580653	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	8	5	6
m2582580653	PWY-6028	acetoin degradation	1	1	1
m2582580653	CYSTSYN-PWY	L-cysteine biosynthesis I	2	2	3
m2582580653	PWY-5669	phosphatidylethanolamine biosynthesis I	2	1	1
m2582580653	PWY-5344	L-homocysteine biosynthesis	2	1	1
m2582580653	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	9	5	4
m2582580653	GLUTORN-PWY	L-ornithine biosynthesis I	5	4	4
m2582580653	PWY-6803	phosphatidylcholine acyl editing	4	2	12
m2582580653	PWY-5207	coenzyme B/coenzyme M regeneration	3	1	1
m2582580653	P621-PWY	nylon-6 oligomer degradation	7	2	1
m2582580653	PWY-5386	methylglyoxal degradation I	3	1	1
m2582580654	NAGLIPASYN-PWY	lipid IVA biosynthesis	6	6	9
m2582580654	KDO-LIPASYN-PWY	(Kdo)2-lipid A biosynthesis I	2	1	1
m2582580654	PWY-5340	sulfate activation for sulfonation	2	2	4
m2582580654	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	5	5	4
m2582580654	PWY-6932	selenate reduction	5	1	3
m2582580654	MALATE-ASPARTATE-SHUTTLE-PWY	L-aspartate degradation II	2	2	5
m2582580654	TCA	TCA cycle I (prokaryotic)	10	8	15
m2582580654	P23-PWY	reductive TCA cycle I	12	10	21
m2582580654	PWY0-1021	L-alanine biosynthesis III	1	1	2
m2582580654	PWY-6969	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	12	9	21
m2582580654	PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis	10	4	2
m2582580654	PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	6	6	6
m2582580654	PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	4	3	4
m2582580654	PWY-7221	guanosine ribonucleotides de novo biosynthesis	4	4	4
m2582580654	PWY-5382	"hydrogen oxidation II (aerobic, NAD)"	1	1	5
m2582580654	CYSTSYN-PWY	L-cysteine biosynthesis I	2	2	4
m2582580654	PWY-6758	hydrogen production II	1	1	5
m2582580654	ASPARAGINE-BIOSYNTHESIS	L-asparagine biosynthesis I	1	1	1
m2582580654	P283-PWY	hydrogen oxidation I (aerobic)	1	1	1
m2582580654	PWY-0	putrescine degradation III	4	1	1
m2582580654	HISTSYN-PWY	L-histidine biosynthesis	10	7	7
m2582580654	PWY-6307	"L-tryptophan degradation X (mammalian, via tryptamine)"	4	1	1
m2582580654	PWY-7269	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	5	2	2
m2582580654	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	8	8	8
m2582580654	PWY-5783	octaprenyl diphosphate biosynthesis	1	1	2
m2582580654	PWY-5155	beta-alanine biosynthesis III	1	1	1
m2582580654	PWY-5194	siroheme biosynthesis	4	4	2
m2582580654	P562-PWY	myo-inositol degradation I	7	1	1
m2582580654	PWY-5667	CDP-diacylglycerol biosynthesis I	4	3	4
m2582580654	PWY0-1319	CDP-diacylglycerol biosynthesis II	4	3	4
m2582580654	PWY-6614	tetrahydrofolate biosynthesis	3	2	2
m2582580654	HOMOSERSYN-PWY	L-homoserine biosynthesis	3	3	3
m2582580654	PWY-6124	inosine-5-phosphate biosynthesis II	5	4	4
m2582580654	PWY66-428	L-threonine degradation V	2	1	1
m2582580654	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	4	3	4
m2582580654	PWY0-1299	arginine dependent acid resistance	1	1	1
m2582580654	PWY-7344	UDP-D-galactose biosynthesis	1	1	3
m2582580654	PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	7	5	6
m2582580654	ASPARTATE-DEG1-PWY	L-aspartate degradation I	1	1	4
m2582580654	PWY-5172	acetyl-CoA biosynthesis III (from citrate)	1	1	2
m2582580654	PWY-6019	pseudouridine degradation	2	1	8
m2582580654	PYRIDOXSYN-PWY	pyridoxal 5-phosphate biosynthesis I	8	5	5
m2582580654	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	4	3	4
m2582580654	PWY-6737	starch degradation V	4	2	2
m2582580654	PHESYN	L-phenylalanine biosynthesis I	3	2	3
m2582580654	SAM-PWY	S-adenosyl-L-methionine biosynthesis	1	1	3
m2582580654	PWY-5886	4-hydroxyphenylpyruvate biosynthesis	1	1	2
m2582580654	PWY-5344	L-homocysteine biosynthesis	2	2	3
m2582580654	TYRSYN	L-tyrosine biosynthesis I	3	3	4
m2582580654	PWY-6936	seleno-amino acid biosynthesis	5	3	5
m2582580654	PWY0-1507	biotin biosynthesis from 8-amino-7-oxononanoate I	3	3	3
m2582580654	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	9	8	9
m2582580654	PANTO-PWY	phosphopantothenate biosynthesis I	4	4	4
m2582580654	GLUCONEO-PWY	gluconeogenesis I	13	12	15
m2582580654	UDPNAGSYN-PWY	UDP-N-acetyl-D-glucosamine biosynthesis I	5	4	4
m2582580654	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	9	9	9
m2582580654	PWY-7238	sucrose biosynthesis II	8	5	5
m2582580654	PWY-4381	fatty acid biosynthesis initiation I	3	3	6
m2582580654	PWY-7343	UDP-glucose biosynthesis	2	2	2
m2582580654	PWY0-1391	S-methyl-5-thioadenosine degradation IV	1	1	1
m2582580654	P21-PWY	pentose phosphate pathway (partial)	3	3	2
m2582580654	KDOSYN-PWY	Kdo transfer to lipid IVA I	2	1	1
m2582580654	ALANINE-VALINESYN-PWY	L-alanine biosynthesis I	3	2	2
m2582580654	PWY0-901	L-selenocysteine biosynthesis I (bacteria)	3	2	2
m2582580654	PWY-6543	4-aminobenzoate biosynthesis	2	2	3
m2582580654	GLNSYN-PWY	L-glutamine biosynthesis I	1	1	1
m2582580654	PWY-7205	CMP phosphorylation	2	1	1
m2582580654	PWY-5686	UMP biosynthesis	6	5	7
m2582580654	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	4	3	4
m2582580654	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	8	6	8
m2582580654	PWY-7176	UTP and CTP de novo biosynthesis	3	3	3
m2582580654	PWY-7185	UTP and CTP dephosphorylation I	5	3	3
m2582580654	PWY-7112	4-hydroxy-2-nonenal detoxification	4	1	1
m2582580654	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	5	3	3
m2582580654	PWY0-662	PRPP biosynthesis I	1	1	1
m2582580654	PWY1-2	L-alanine degradation IV	1	1	1
m2582580654	PWY0-1312	acetate formation from acetyl-CoA I	2	2	2
m2582580654	PWY-7039	"phosphatidate metabolism, as a signaling molecule"	5	1	1
m2582580654	ARGDEG-III-PWY	L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway)	3	3	3
m2582580654	PWY-43	putrescine biosynthesis II	3	3	3
m2582580654	PWY-6139	CMP-N-acetylneuraminate biosynthesis II (bacteria)	3	1	1
m2582580654	TRPSYN-PWY	L-tryptophan biosynthesis	6	6	9
m2582580654	PWY-6683	sulfate reduction III (assimilatory)	3	2	4
m2582580654	PWY-6613	"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate"	2	1	1
m2582580654	PWY-7589	palmitoleate biosynthesis III (cyanobacteria)	2	1	2
m2582580654	PWY-6461	peptidoglycan cross-bridge biosynthesis II (E. faecium)	2	1	1
m2582580654	PWY-7417	"phospholipid remodeling (phosphatidate, yeast)"	2	1	2
m2582580654	PWY-6952	glycerophosphodiester degradation	2	1	1
m2582580654	CITRULLINE-DEG-PWY	L-citrulline degradation	2	1	1
m2582580654	PWY-7560	methylerythritol phosphate pathway II	9	7	7
m2582580654	PWY-5989	stearate biosynthesis II (bacteria and plants)	6	3	6
m2582580654	PWY-5831	CDP-abequose biosynthesis	1	1	1
m2582580654	PWY0-1338	polymyxin resistance	6	2	4
m2582580654	PWY-5971	palmitate biosynthesis II (bacteria and plants)	31	16	6
m2582580654	PWY-6406	salicylate biosynthesis I	2	1	1
m2582580654	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	7
m2582580654	PWY0-1334	NADH to cytochrome bd oxidase electron transfer I	2	2	16
m2582580654	PWY0-1353	succinate to cytochrome bd oxidase electron transfer	2	2	8
m2582580654	PWY-5	canavanine biosynthesis	4	3	3
m2582580654	PWY0-1264	biotin-carboxyl carrier protein assembly	4	3	4
m2582580654	PWY66-422	D-galactose degradation V (Leloir pathway)	5	3	5
m2582580654	NONMEVIPP-PWY	methylerythritol phosphate pathway I	9	7	7
m2582580654	PWY-5143	long-chain fatty acid activation	1	1	1
m2582580654	DAPLYSINESYN-PWY	L-lysine biosynthesis I	9	8	8
m2582580654	PWY-6000	gamma-linolenate biosynthesis II (animals)	2	1	1
m2582580654	P183-PWY	catechol degradation to 2-oxopent-4-enoate I	2	1	1
m2582580654	PWY-4302	aerobic respiration III (alternative oxidase pathway)	3	3	22
m2582580654	GLUTSYN-PWY	L-glutamate biosynthesis I	1	1	3
m2582580654	ASPARAGINE-DEG1-PWY	L-asparagine degradation I	1	1	1
m2582580654	GLUTAMINEFUM-PWY	L-glutamine degradation II	1	1	3
m2582580654	ASPARTATESYN-PWY	L-aspartate biosynthesis	1	1	4
m2582580654	PWY-4121	glutathionylspermidine biosynthesis	1	1	1
m2582580654	PWY0-1241	ADP-L-glycero-beta-D-manno-heptose biosynthesis	5	2	2
m2582580654	PWY0-1313	acetate conversion to acetyl-CoA	1	1	1
m2582580654	MENAQUINONESYN-PWY	menaquinol-8 biosynthesis	1	1	1
m2582580654	PWY-5844	menaquinol-9 biosynthesis	1	1	1
m2582580654	PWY-5892	menaquinol-12 biosynthesis	2	1	1
m2582580654	CHLOROPHYLL-SYN	"chlorophyllide a biosynthesis I (aerobic, light-dependent)"	10	4	2
m2582580654	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	5	4	4
m2582580654	PWY-5895	menaquinol-13 biosynthesis	2	1	1
m2582580654	PWY-7159	"chlorophyllide a biosynthesis III (aerobic, light independent)"	10	4	2
m2582580654	PWY-7219	adenosine ribonucleotides de novo biosynthesis	4	4	14
m2582580654	PWY-5849	menaquinol-6 biosynthesis	1	1	1
m2582580654	PWY-5839	menaquinol-7 biosynthesis	2	1	1
m2582580654	LEUSYN-PWY	L-leucine biosynthesis	6	5	5
m2582580654	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	6	6	7
m2582580654	PWY-5891	menaquinol-11 biosynthesis	2	1	1
m2582580654	PWY-5890	menaquinol-10 biosynthesis	2	1	1
m2582580654	PWY-7179	purine deoxyribonucleosides degradation I	4	3	1
m2582580654	PWY-702	L-methionine biosynthesis II	6	2	3
m2582580654	PWY-6620	guanine and guanosine salvage	2	2	2
m2582580654	PWY-6609	adenine and adenosine salvage III	4	3	2
m2582580654	SALVPURINE2-PWY	xanthine and xanthosine salvage	2	2	2
m2582580654	VALSYN-PWY	L-valine biosynthesis	4	4	5
m2582580654	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	7	5	7
m2582580654	PROSYN-PWY	L-proline biosynthesis I	4	3	4
m2582580654	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	5	3	3
m2582580654	PWY-3341	L-proline biosynthesis III	5	4	5
m2582580654	PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	1	1	1
m2582580654	PWY-4081	glutathione-peroxide redox reactions	3	1	1
m2582580654	PWY-5122	geranyl diphosphate biosynthesis	1	1	1
m2582580654	PWY-5123	"trans, trans-farnesyl diphosphate biosynthesis"	3	2	1
m2582580654	PWY66-162	ethanol degradation IV	3	3	3
m2582580654	PWY-5132	humulone biosynthesis	4	2	1
m2582580654	PWY-7346	UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)	1	1	2
m2582580654	HOMOSER-THRESYN-PWY	L-threonine biosynthesis	2	2	2
m2582580654	PWY-5785	"di-trans,poly-cis-undecaprenyl phosphate biosynthesis"	2	2	2
m2582580654	PWY-4984	urea cycle	5	4	5
m2582580654	PPGPPMET-PWY	ppGpp biosynthesis	6	3	2
m2582580654	PWY-6559	spermidine biosynthesis II	4	3	3
m2582580654	PWY-6562	norspermidine biosynthesis	6	4	4
m2582580654	MANNCAT-PWY	D-mannose degradation	1	1	1
m2582580654	PWY-66	GDP-L-fucose biosynthesis I (from GDP-D-mannose)	2	2	2
m2582580654	PWY66-373	sucrose degradation V (sucrose alpha-glucosidase)	5	2	2
m2582580654	SERSYN-PWY	L-serine biosynthesis	3	3	4
m2582580654	PWY-7158	L-phenylalanine degradation V	3	1	1
m2582580654	CITRULBIO-PWY	L-citrulline biosynthesis	8	5	14
m2582580654	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	4	4	4
m2582580654	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	4	4	4
m2582580654	PWY-6894	thiamine diphosphate biosynthesis I (E. coli)	2	2	4
m2582580654	PWY-7117	"C4 photosynthetic carbon assimilation cycle, PEPCK type"	10	5	7
m2582580654	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	9	6	6
m2582580654	PWY-7586	"beta-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation"	3	2	2
m2582580654	TRNA-CHARGING-PWY	tRNA charging	21	19	20
m2582580654	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	12	12	14
m2582580654	PWY-6938	NADH repair	4	1	1
m2582580654	PWY-5669	phosphatidylethanolamine biosynthesis I	2	2	3
m2582580654	PWY-2781	cis-zeatin biosynthesis	5	1	1
m2582580654	HEMESYN2-PWY	heme biosynthesis II (anaerobic)	4	3	3
m2582580654	PWY-5659	GDP-mannose biosynthesis	4	4	4
m2582580654	PWY-6153	autoinducer AI-2 biosynthesis I	5	1	1
m2582580654	P222-PWY	sulfide oxidation I (sulfide-quinone reductase)	1	1	1
m2582580654	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	6	5	6
m2582580654	PWY-5276	sulfite oxidation I (sulfite oxidoreductase)	1	1	1
m2582580654	GLYSYN-PWY	glycine biosynthesis I	1	1	1
m2582580654	PWY-6164	3-dehydroquinate biosynthesis I	2	2	2
m2582580654	TEICHOICACID-PWY	teichoic acid (poly-glycerol) biosynthesis	8	2	2
m2582580654	PWY490-4	L-asparagine biosynthesis III (tRNA-dependent)	3	2	4
m2582580654	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	2	2	4
m2582580654	PWY-4621	arsenate detoxification II (glutaredoxin)	2	1	3
